Product ID,Product Name,Category,MRP (Maximum Retail Price),Selling Price,Discount Offered (%),Units Sold,Profit Margin (%),Region,Season,Customer Segment,Return Rate (%),Date of Sale
PROD04474,Eligendi Shoes,Electronics,37475.36,27993.29,25.3,18,5.28,Tamil Nadu,Festive,Low Income,2.05,2024-12-24
PROD04475,Assumenda Oil,Apparel,17880.56,10999.87,38.48,15,15.92,Central,Non-Festive,High Income,0.61,2025-03-08
PROD04476,Non Mixer,Apparel,38869.7,35407.27,8.91,26,6.01,West,Non-Festive,Low Income,12.36,2024-05-08
PROD04477,Aperiam Laptop,Apparel,35563.56,20496.49,42.37,25,10.93,East,Non-Festive,Mid Income,3.22,2024-05-22
PROD04478,Velit TV,Apparel,27612.31,19072.49,30.93,15,16.73,Maharashtra,Non-Festive,Low Income,9.05,2024-12-10
PROD04479,Tempore Mixer,Apparel,44444.76,39926.65,10.17,23,19.53,West Bengal,Festive,High Income,8.84,2024-09-24
PROD04480,Laudantium Shoes,Electronics,17364.69,16874.14,2.83,14,26.92,East,Festive,Low Income,12.05,2024-10-21
PROD04481,Dolores Phone,Apparel,2986.72,1520.3,49.1,16,9.62,Central,Festive,Low Income,8.12,2025-02-27
PROD04482,Ab Laptop,Apparel,18872.44,14683.09,22.2,18,12.72,West Bengal,Non-Festive,Mid Income,14.58,2024-05-20
PROD04483,Aperiam Mixer,Electronics,43779.21,37921.93,13.38,29,18.93,Central,Non-Festive,Mid Income,7.96,2024-08-30
PROD04484,Eligendi Shirt,Electronics,3958.05,3601.25,9.01,23,10.32,South,Non-Festive,High Income,10.1,2024-07-05
PROD04485,Quis Shoes,Grocery,38181.33,33519.31,12.21,18,27.69,Karnataka,Festive,Mid Income,13.6,2024-09-11
PROD04486,Optio Shoes,Electronics,41280.42,31172.13,24.49,25,26.85,North,Festive,Mid Income,10.8,2025-03-09
PROD04487,Aliquam Rice,Apparel,21454.84,12305.37,42.65,25,27.17,South,Non-Festive,High Income,10.94,2024-06-28
PROD04488,Sunt Oil,Grocery,9806.52,8784.26,10.42,18,23.01,Maharashtra,Festive,Low Income,0.87,2024-09-19
PROD04489,Earum Laptop,Apparel,17840.23,14555.9,18.41,16,29.91,West Bengal,Non-Festive,Mid Income,1.26,2024-07-05
PROD04490,Exercitationem Rice,Grocery,19983.74,12017.43,39.86,27,25.65,Delhi,Festive,Mid Income,4.12,2024-05-29
PROD04491,Sequi Mixer,Electronics,46619.72,31132.73,33.22,13,17.4,West Bengal,Non-Festive,High Income,8.44,2024-12-22
PROD04492,Maxime Shoes,Electronics,14302.66,14097.38,1.44,22,23.47,West Bengal,Festive,Mid Income,13.27,2025-01-23
PROD04493,Rerum Phone,Apparel,48633.37,42546.79,12.52,20,7.4,South,Festive,Low Income,1.31,2024-08-14
PROD04494,Ullam Rice,Grocery,5530.14,5177.87,6.37,22,27.95,South,Festive,Low Income,2.13,2024-07-15
PROD04495,Debitis Jeans,Apparel,48704.07,47698.46,2.06,24,29.6,East,Festive,Low Income,7.93,2024-09-28
PROD04496,Maiores Mixer,Electronics,11243.63,5918.72,47.36,17,26.43,West Bengal,Non-Festive,Mid Income,2.07,2025-04-10
PROD04497,Possimus TV,Electronics,8471.21,5840.92,31.05,13,5.89,Central,Non-Festive,High Income,7.03,2025-02-08
PROD04498,Ad Laptop,Electronics,6093.01,4442.48,27.09,15,9.13,Maharashtra,Non-Festive,Low Income,13.55,2024-08-25
PROD04499,Eveniet Shoes,Apparel,15881.31,9051.71,43.0,11,7.64,Central,Festive,Mid Income,11.2,2024-06-10
PROD04500,Perferendis Shoes,Grocery,30866.42,21738.08,29.57,27,15.64,North,Non-Festive,Mid Income,11.2,2025-03-18
PROD04501,Natus Laptop,Grocery,33349.87,23716.97,28.88,11,5.95,West,Non-Festive,High Income,6.26,2024-04-30
PROD04502,Sit TV,Apparel,18560.76,16687.08,10.09,20,28.58,South,Festive,High Income,10.12,2024-08-08
PROD04503,Tempora Shoes,Grocery,11614.83,8011.98,31.02,19,19.63,South,Festive,Mid Income,11.05,2024-06-19
PROD04504,Illo Laptop,Apparel,49751.94,33134.73,33.4,18,19.19,Karnataka,Festive,Mid Income,0.3,2025-04-05
PROD04505,Quaerat Shirt,Electronics,13602.3,7607.97,44.07,22,16.15,East,Festive,Mid Income,12.22,2025-03-05
PROD04506,Culpa Shoes,Apparel,18976.7,14940.91,21.27,20,13.45,Karnataka,Non-Festive,Mid Income,13.38,2024-10-08
PROD04507,Sequi Rice,Grocery,24100.88,21643.48,10.2,25,17.11,Tamil Nadu,Non-Festive,High Income,1.82,2025-02-23
PROD04508,Dolorem Rice,Electronics,37005.44,26472.34,28.46,16,17.94,West Bengal,Festive,Low Income,12.61,2024-05-30
PROD04509,Eos Jeans,Apparel,7689.53,3950.28,48.63,19,22.39,South,Festive,Low Income,5.37,2024-09-18
PROD04510,Earum Jeans,Apparel,13380.09,12876.29,3.77,13,9.13,Central,Festive,Mid Income,4.77,2024-07-14
PROD04511,Soluta Rice,Electronics,49845.59,49759.05,0.17,26,19.38,Maharashtra,Non-Festive,Mid Income,9.08,2024-07-14
PROD04512,Eum Laptop,Electronics,41275.44,40534.25,1.8,19,19.48,Delhi,Festive,Mid Income,12.18,2025-01-17
PROD04513,Est Jeans,Electronics,22249.28,13000.83,41.57,10,14.17,West Bengal,Non-Festive,High Income,5.95,2025-03-18
PROD04514,Dolorem TV,Electronics,5523.59,5520.49,0.06,15,29.11,Delhi,Non-Festive,High Income,9.49,2025-04-13
PROD04515,At Shoes,Grocery,43348.76,38546.77,11.08,27,23.63,South,Festive,Low Income,12.43,2025-03-13
PROD04516,Illo Jeans,Grocery,39171.91,19947.7,49.08,22,22.77,South,Non-Festive,Mid Income,11.76,2024-06-15
PROD04517,Fugit TV,Electronics,29076.32,18233.39,37.29,27,26.83,East,Non-Festive,Low Income,4.14,2024-05-12
PROD04518,A Shoes,Apparel,20282.41,18063.49,10.94,17,13.47,North,Festive,High Income,10.59,2024-10-29
PROD04519,Rerum Jeans,Apparel,46787.18,41596.2,11.09,19,10.32,West,Non-Festive,Mid Income,9.56,2024-07-29
PROD04520,Quos TV,Grocery,14853.48,11449.47,22.92,23,15.96,West,Non-Festive,Mid Income,10.36,2025-01-21
PROD04521,Nobis Laptop,Grocery,16113.61,15501.42,3.8,21,19.94,West Bengal,Non-Festive,High Income,6.37,2025-02-22
PROD04522,Amet Jeans,Electronics,43789.17,29490.66,32.65,14,18.94,North,Festive,Low Income,0.31,2025-01-07
PROD04523,Odio Rice,Electronics,31354.49,23569.15,24.83,16,10.51,Delhi,Festive,Mid Income,5.11,2025-02-10
PROD04524,Officia Snack,Electronics,47549.93,37581.97,20.96,17,11.72,West Bengal,Festive,Mid Income,11.07,2025-02-02
PROD04525,Aperiam Rice,Apparel,32286.06,24371.49,24.51,17,28.14,Maharashtra,Non-Festive,High Income,11.62,2025-04-25
PROD04526,Fuga Mixer,Electronics,1746.25,1508.88,13.59,15,7.03,Maharashtra,Non-Festive,Mid Income,13.05,2025-03-09
PROD04527,Nisi TV,Grocery,8922.13,7969.48,10.68,19,17.6,Maharashtra,Non-Festive,Mid Income,3.46,2024-05-29
PROD04528,Odit Rice,Electronics,14162.25,13676.88,3.43,15,16.87,West Bengal,Non-Festive,Mid Income,9.77,2024-06-27
PROD04529,Nihil Rice,Grocery,43376.31,29810.72,31.27,18,14.58,Central,Festive,Low Income,3.02,2025-01-17
PROD04530,Nihil Shoes,Electronics,41559.69,31292.94,24.7,19,24.59,East,Non-Festive,High Income,2.56,2024-10-02
PROD04531,Doloremque Jeans,Electronics,39537.32,25480.63,35.55,18,28.06,West,Festive,Low Income,10.51,2024-09-13
PROD04532,Veritatis Laptop,Grocery,27721.53,15324.7,44.72,18,29.93,West Bengal,Festive,Mid Income,2.61,2024-10-16
PROD04533,Id TV,Apparel,7034.1,3541.54,49.65,19,8.07,Central,Non-Festive,High Income,0.48,2025-04-17
PROD04534,Quos Snack,Apparel,6646.92,5891.01,11.37,15,6.07,West,Festive,Low Income,9.09,2024-09-03
PROD04535,Eius Phone,Grocery,6391.99,5855.23,8.4,17,11.88,Karnataka,Non-Festive,High Income,0.51,2024-09-02
PROD04536,Amet Mixer,Apparel,42745.14,23251.07,45.61,27,22.06,West,Festive,High Income,8.05,2024-06-04
PROD04537,Iure Mixer,Grocery,7163.7,5725.27,20.08,26,15.11,Tamil Nadu,Non-Festive,Mid Income,12.07,2024-07-10
PROD04538,Rem Laptop,Grocery,40445.52,24197.78,40.17,15,16.65,Delhi,Non-Festive,Low Income,0.66,2024-09-25
PROD04539,Laborum Jeans,Grocery,42253.0,39393.95,6.77,20,29.99,Central,Festive,Mid Income,10.05,2024-06-25
PROD04540,Repellat Mixer,Apparel,5341.2,4553.81,14.74,25,17.28,East,Non-Festive,High Income,1.09,2025-01-29
PROD04541,Distinctio Phone,Electronics,45109.96,44860.27,0.55,23,27.88,Karnataka,Festive,High Income,9.34,2025-03-23
PROD04542,Atque Jeans,Apparel,44887.15,22670.64,49.49,22,15.29,Karnataka,Festive,Mid Income,13.07,2024-10-26
PROD04543,Rerum Oil,Apparel,31946.77,31856.65,0.28,19,16.0,Central,Festive,Low Income,6.44,2025-04-02
PROD04544,Amet Shoes,Apparel,25699.18,23493.56,8.58,20,24.29,Maharashtra,Non-Festive,Low Income,5.67,2025-02-10
PROD04545,Tenetur TV,Electronics,32400.55,23368.73,27.88,14,27.54,West,Festive,Mid Income,12.34,2024-11-26
PROD04546,Excepturi Snack,Apparel,20300.33,11668.88,42.52,20,25.32,Tamil Nadu,Festive,Mid Income,9.41,2024-11-22
PROD04547,Inventore Rice,Grocery,29474.15,17771.94,39.7,26,16.79,Tamil Nadu,Non-Festive,High Income,6.75,2024-08-27
PROD04548,Deserunt Oil,Apparel,48479.31,42342.8,12.66,21,22.45,West,Festive,High Income,9.44,2024-09-12
PROD04549,Inventore Jeans,Electronics,5753.16,3221.08,44.01,23,11.59,Central,Festive,Low Income,4.52,2024-07-30
PROD04550,Sequi TV,Electronics,11766.16,11356.52,3.48,28,6.93,Karnataka,Festive,Low Income,13.68,2025-04-19
PROD04551,Temporibus Shoes,Electronics,26252.1,21896.37,16.59,20,8.95,Delhi,Non-Festive,Mid Income,0.1,2025-01-31
PROD04552,Tempora Shoes,Grocery,13004.57,11294.29,13.15,18,5.6,North,Non-Festive,High Income,4.03,2025-03-10
PROD04553,Numquam TV,Grocery,49639.19,33361.12,32.79,27,16.11,West,Festive,Mid Income,12.57,2024-09-02
PROD04554,Expedita Rice,Electronics,36041.49,35351.96,1.91,23,21.39,North,Non-Festive,High Income,2.98,2025-01-18
PROD04555,Ipsa Oil,Electronics,21755.42,12462.05,42.72,15,5.84,East,Non-Festive,High Income,3.52,2024-04-29
PROD04556,Nam Laptop,Electronics,45146.81,23445.66,48.07,17,6.3,Tamil Nadu,Non-Festive,High Income,8.43,2025-03-01
PROD04557,Maxime Jeans,Apparel,7307.9,6444.62,11.81,24,18.02,Tamil Nadu,Non-Festive,Low Income,10.14,2024-12-16
PROD04558,Tempore Phone,Electronics,14466.46,7942.3,45.1,20,28.49,East,Non-Festive,Mid Income,0.63,2024-11-13
PROD04559,Iure Laptop,Apparel,47801.07,26141.36,45.31,16,8.53,South,Non-Festive,Low Income,12.42,2024-09-07
PROD04560,Quis Phone,Grocery,27892.9,19157.24,31.32,25,21.96,Tamil Nadu,Non-Festive,Low Income,8.52,2024-10-09
PROD04561,Ad Shoes,Apparel,46041.09,34369.95,25.35,26,21.36,West Bengal,Non-Festive,Low Income,0.72,2025-01-02
PROD04562,Vero Laptop,Apparel,49211.95,30149.92,38.73,17,12.65,West,Non-Festive,High Income,8.08,2024-09-14
PROD04563,Dolorem Phone,Grocery,18075.28,13393.44,25.9,15,6.9,South,Non-Festive,High Income,2.46,2025-01-23
PROD04564,Commodi Laptop,Grocery,28866.6,18124.35,37.21,15,20.23,Maharashtra,Non-Festive,Mid Income,2.11,2025-02-28
PROD04565,Sunt Phone,Apparel,42350.06,40385.13,4.64,17,16.08,East,Non-Festive,High Income,8.42,2025-02-09
PROD04566,Iusto Oil,Grocery,13709.78,11754.82,14.26,10,12.8,Delhi,Festive,High Income,10.6,2025-02-24
PROD04567,Saepe Snack,Grocery,22393.04,17977.84,19.72,23,24.5,North,Festive,Mid Income,4.29,2024-06-19
PROD04568,Perferendis Jeans,Apparel,7750.65,6956.01,10.25,25,15.12,Delhi,Non-Festive,Mid Income,13.64,2024-05-19
PROD04569,Debitis Shoes,Grocery,32661.6,28899.25,11.52,26,20.43,Delhi,Festive,Mid Income,6.32,2024-06-29
PROD04570,Dicta Rice,Electronics,309.3,191.51,38.08,18,11.41,West,Festive,Low Income,5.49,2024-05-12
PROD04571,A Mixer,Grocery,22520.48,20566.04,8.68,23,6.96,East,Festive,Low Income,8.64,2025-03-09
PROD04572,Molestiae Snack,Electronics,46464.34,43859.06,5.61,11,8.88,Maharashtra,Festive,Mid Income,11.77,2024-10-26
PROD04573,Modi Phone,Electronics,44875.39,38584.51,14.02,24,14.19,Tamil Nadu,Non-Festive,Mid Income,1.2,2025-03-07
PROD04574,Omnis Phone,Grocery,40208.11,36990.45,8.0,17,23.35,West Bengal,Non-Festive,Mid Income,12.72,2024-09-17
PROD04575,Eaque Mixer,Electronics,7143.84,6418.39,10.15,16,19.64,West Bengal,Non-Festive,High Income,7.49,2024-08-25
PROD04576,Quasi TV,Apparel,26060.98,15858.48,39.15,19,14.41,East,Non-Festive,Mid Income,7.82,2025-02-22
PROD04577,Natus Shoes,Electronics,35985.04,28049.2,22.05,22,16.86,Central,Non-Festive,Mid Income,12.47,2025-03-26
PROD04578,Nesciunt Snack,Grocery,5148.56,4031.09,21.7,20,19.54,Central,Festive,High Income,8.37,2024-08-07
PROD04579,Vel Oil,Electronics,7435.5,5484.21,26.24,23,9.23,Karnataka,Non-Festive,High Income,6.7,2024-10-23
PROD04580,Consectetur TV,Apparel,2099.28,2005.74,4.46,23,11.8,West,Festive,High Income,12.42,2025-03-07
PROD04581,Blanditiis Oil,Grocery,16221.37,8214.69,49.36,25,11.91,Tamil Nadu,Festive,High Income,14.47,2024-10-24
PROD04582,Eius Phone,Apparel,43878.38,25293.23,42.36,27,7.58,East,Festive,High Income,11.26,2024-08-30
PROD04583,Aspernatur Mixer,Grocery,25423.04,21701.59,14.64,16,9.99,Maharashtra,Non-Festive,Mid Income,13.72,2024-08-31
PROD04584,Odit Mixer,Grocery,42678.21,41467.23,2.84,25,18.98,Karnataka,Festive,Low Income,11.66,2024-12-21
PROD04585,Consectetur TV,Electronics,4274.14,2954.88,30.87,17,10.66,Tamil Nadu,Festive,High Income,11.85,2024-08-26
PROD04586,Similique Mixer,Apparel,2899.53,2041.11,29.61,25,19.55,Tamil Nadu,Non-Festive,Mid Income,3.32,2024-09-19
PROD04587,Saepe Snack,Electronics,40214.66,33982.58,15.5,18,5.6,West Bengal,Non-Festive,High Income,13.92,2024-11-13
PROD04588,Accusantium Oil,Electronics,24937.73,20690.94,17.03,12,9.35,West,Non-Festive,Mid Income,1.71,2024-07-29
PROD04589,Qui Laptop,Grocery,23599.36,17395.45,26.29,26,20.29,Karnataka,Festive,Mid Income,7.97,2024-06-19
PROD04590,At Shoes,Electronics,23834.9,13357.34,43.96,16,19.61,Karnataka,Non-Festive,Low Income,0.19,2024-11-27
PROD04591,Illum Laptop,Electronics,19115.46,18071.62,5.46,23,11.89,West Bengal,Non-Festive,High Income,5.47,2024-10-02
PROD04592,Officia Phone,Apparel,44331.61,33030.98,25.49,23,20.58,Central,Non-Festive,High Income,10.3,2024-06-11
PROD04593,Sit TV,Apparel,26097.76,20395.37,21.85,27,9.15,West Bengal,Non-Festive,Low Income,0.53,2024-08-06
PROD04594,Rerum Jeans,Apparel,48696.98,37341.04,23.32,31,25.44,South,Festive,High Income,1.08,2024-09-03
PROD04595,Ea Phone,Grocery,42341.64,23081.36,45.49,24,11.26,East,Non-Festive,Mid Income,8.01,2024-08-08
PROD04596,Molestiae Shirt,Electronics,36904.79,26860.31,27.22,11,16.68,Karnataka,Non-Festive,High Income,0.88,2025-02-05
PROD04597,Perferendis Rice,Electronics,31846.78,20781.22,34.75,20,28.68,Maharashtra,Non-Festive,Mid Income,4.59,2024-11-10
PROD04598,Optio Snack,Apparel,41774.99,22711.64,45.63,21,19.44,Tamil Nadu,Non-Festive,Low Income,11.42,2025-03-30
PROD04599,Maxime Laptop,Electronics,44098.36,37430.54,15.12,16,23.81,East,Non-Festive,Mid Income,4.8,2025-02-02
PROD04600,Perferendis Jeans,Electronics,6748.72,5538.34,17.93,29,23.64,Karnataka,Festive,Mid Income,5.94,2024-05-13
PROD04601,Tempora Laptop,Electronics,18051.07,16006.1,11.33,31,14.53,Tamil Nadu,Festive,Mid Income,11.54,2024-10-08
PROD04602,Exercitationem Shirt,Apparel,40291.9,27159.67,32.59,19,7.5,Tamil Nadu,Non-Festive,High Income,2.23,2025-02-23
PROD04603,Architecto Laptop,Apparel,11143.15,9729.15,12.69,24,13.51,Central,Festive,Mid Income,12.55,2024-06-04
PROD04604,Quas Phone,Grocery,29351.28,25907.24,11.73,28,5.84,Tamil Nadu,Festive,Mid Income,0.15,2024-05-13
PROD04605,Eum Snack,Apparel,39044.48,19780.98,49.34,21,11.6,Karnataka,Non-Festive,High Income,3.55,2025-01-07
PROD04606,Quibusdam Phone,Grocery,11274.5,7343.39,34.87,21,5.91,Maharashtra,Festive,High Income,6.08,2024-06-13
PROD04607,Quidem Shoes,Apparel,20160.5,11951.39,40.72,16,15.49,West Bengal,Festive,Mid Income,3.22,2024-06-17
PROD04608,Harum Laptop,Electronics,45764.27,23595.87,48.44,14,5.23,South,Non-Festive,Low Income,12.5,2024-11-07
PROD04609,Ab Phone,Apparel,17864.52,9190.78,48.55,24,24.02,North,Festive,High Income,13.93,2025-01-10
PROD04610,Temporibus Snack,Grocery,30275.52,25233.07,16.66,24,29.08,Central,Festive,Low Income,4.36,2024-12-08
PROD04611,Tempore Jeans,Electronics,21748.86,16107.67,25.94,19,5.79,North,Non-Festive,Mid Income,1.91,2025-01-11
PROD04612,Libero Shirt,Electronics,43864.0,23611.95,46.17,19,19.45,Tamil Nadu,Non-Festive,High Income,12.14,2024-07-30
PROD04613,Tempora Shoes,Grocery,21264.97,20992.43,1.28,21,11.76,Maharashtra,Non-Festive,Mid Income,14.91,2024-10-01
PROD04614,Ipsum TV,Grocery,18025.46,9768.12,45.81,14,18.09,East,Festive,High Income,9.03,2024-06-23
PROD04615,Minus Laptop,Apparel,8746.3,4994.14,42.9,18,28.58,West Bengal,Non-Festive,Mid Income,14.78,2024-09-06
PROD04616,Harum TV,Electronics,17527.19,13425.96,23.4,13,24.13,Maharashtra,Non-Festive,High Income,0.34,2024-09-28
PROD04617,Iusto Shirt,Apparel,33510.76,24849.53,25.85,18,23.66,West Bengal,Non-Festive,High Income,11.61,2025-03-19
PROD04618,Aspernatur Snack,Apparel,8872.96,8661.51,2.38,19,12.34,Maharashtra,Non-Festive,Mid Income,7.55,2025-02-01
PROD04619,Quaerat Mixer,Electronics,35298.17,25489.24,27.79,15,24.91,Delhi,Non-Festive,High Income,5.94,2024-06-19
PROD04620,Sint Oil,Apparel,631.29,592.43,6.16,15,7.56,East,Festive,Low Income,8.75,2025-04-05
PROD04621,Quisquam Shoes,Apparel,18410.95,15981.34,13.2,21,22.69,Central,Festive,High Income,3.61,2025-02-10
PROD04622,Numquam TV,Electronics,23350.15,13962.89,40.2,18,15.1,South,Non-Festive,Low Income,7.12,2024-09-19
PROD04623,Molestias TV,Grocery,4896.4,3660.86,25.23,15,15.93,Delhi,Non-Festive,Mid Income,7.56,2025-03-05
PROD04624,Minima Mixer,Grocery,34236.46,21365.51,37.59,19,17.25,Tamil Nadu,Festive,Mid Income,11.41,2024-12-08
PROD04625,Exercitationem Oil,Electronics,5227.57,2792.04,46.59,16,24.21,West,Festive,Low Income,8.41,2024-10-05
PROD04626,Praesentium Laptop,Electronics,4589.09,4196.36,8.56,24,12.79,South,Festive,Low Income,8.33,2024-10-31
PROD04627,Accusantium TV,Apparel,18459.86,16064.6,12.98,17,13.09,Karnataka,Festive,High Income,0.53,2024-05-21
PROD04628,Fugiat Shirt,Electronics,36941.09,26099.14,29.35,19,18.01,North,Non-Festive,Low Income,12.65,2025-04-06
PROD04629,Sapiente Shirt,Grocery,48187.38,25308.25,47.48,23,11.69,East,Non-Festive,Low Income,6.64,2024-06-01
PROD04630,Quam Shirt,Apparel,38823.29,23695.78,38.97,21,16.15,North,Non-Festive,High Income,13.16,2025-04-04
PROD04631,Hic Snack,Apparel,23353.63,15888.45,31.97,20,21.51,Central,Non-Festive,Low Income,12.72,2024-07-02
PROD04632,Voluptatum TV,Electronics,13702.61,9049.38,33.96,19,29.75,North,Non-Festive,Low Income,8.88,2024-06-02
PROD04633,Placeat Laptop,Electronics,15140.55,11865.45,21.63,15,11.55,Central,Non-Festive,Mid Income,0.18,2024-10-17
PROD04634,Officiis Oil,Electronics,14256.56,11378.69,20.19,24,11.55,South,Festive,Mid Income,6.46,2024-12-19
PROD04635,Nam Phone,Apparel,13988.31,7086.24,49.34,28,14.85,North,Festive,Low Income,3.95,2024-06-07
PROD04636,Laudantium Shoes,Grocery,3547.89,2028.71,42.82,16,21.48,Tamil Nadu,Non-Festive,High Income,2.56,2024-11-23
PROD04637,In Snack,Grocery,11100.25,6877.15,38.05,20,28.16,South,Festive,Low Income,8.02,2024-10-07
PROD04638,Molestias Rice,Grocery,5485.58,3511.55,35.99,25,28.73,West Bengal,Non-Festive,Mid Income,5.52,2024-11-13
PROD04639,Recusandae Laptop,Electronics,467.95,335.26,28.36,25,13.45,South,Festive,High Income,11.1,2024-06-12
PROD04640,Magni Snack,Grocery,14351.52,11990.0,16.45,24,15.43,East,Festive,High Income,3.69,2024-06-30
PROD04641,Nisi Mixer,Grocery,17674.35,13849.15,21.64,24,15.91,West Bengal,Festive,High Income,8.34,2024-07-23
PROD04642,Cumque Shoes,Electronics,46378.93,45014.06,2.94,24,13.72,Central,Festive,Mid Income,7.57,2024-10-28
PROD04643,Id Snack,Electronics,49741.6,47520.42,4.47,19,12.89,West,Festive,High Income,6.12,2024-05-05
PROD04644,Error Jeans,Grocery,29013.93,23436.55,19.22,23,6.78,West,Festive,Mid Income,12.93,2024-06-26
PROD04645,Nesciunt Rice,Grocery,45059.08,42452.29,5.79,22,18.63,Tamil Nadu,Non-Festive,Low Income,9.08,2024-09-08
PROD04646,Est Rice,Grocery,30949.48,24789.36,19.9,12,21.56,North,Festive,High Income,11.57,2024-04-30
PROD04647,Numquam Snack,Apparel,24929.14,22269.0,10.67,23,29.79,East,Festive,Mid Income,12.15,2024-08-23
PROD04648,Aliquid Laptop,Electronics,2229.89,1839.62,17.5,22,20.48,Maharashtra,Non-Festive,Mid Income,2.22,2024-10-19
PROD04649,Placeat Shirt,Apparel,2325.35,1884.41,18.96,26,20.26,Delhi,Festive,High Income,1.1,2024-06-02
PROD04650,Maxime Phone,Grocery,1636.79,986.72,39.72,13,14.26,Tamil Nadu,Non-Festive,Mid Income,1.28,2024-05-22
PROD04651,Sed Jeans,Grocery,7589.01,4987.38,34.28,16,6.44,Karnataka,Festive,High Income,6.82,2024-06-17
PROD04652,Dolore Laptop,Apparel,3937.41,2333.11,40.75,28,20.35,South,Non-Festive,High Income,5.79,2025-04-19
PROD04653,Earum Mixer,Apparel,9814.46,8023.88,18.24,14,8.14,Central,Festive,Mid Income,14.25,2024-09-11
PROD04654,Fugiat TV,Grocery,26008.57,15269.18,41.29,23,23.6,West Bengal,Festive,Mid Income,6.42,2024-09-18
PROD04655,Pariatur Jeans,Electronics,25209.72,13239.47,47.48,24,23.85,Maharashtra,Festive,High Income,2.2,2024-09-01
PROD04656,Vitae TV,Apparel,17274.72,14878.4,13.87,26,7.63,West,Festive,Mid Income,2.47,2024-07-06
PROD04657,Quidem Jeans,Apparel,33332.16,21354.29,35.93,20,11.94,Delhi,Festive,Mid Income,5.08,2025-01-24
PROD04658,Maiores Laptop,Grocery,19656.99,19091.23,2.88,18,25.5,Delhi,Festive,Mid Income,12.75,2025-01-06
PROD04659,Dolores Laptop,Apparel,11089.99,8200.79,26.05,11,29.05,North,Non-Festive,Low Income,10.35,2024-08-01
PROD04660,Quasi Shoes,Apparel,34638.44,31930.75,7.82,16,23.26,South,Non-Festive,High Income,11.55,2024-08-13
PROD04661,Neque Laptop,Electronics,49012.18,28599.59,41.65,14,15.03,West Bengal,Non-Festive,Low Income,4.72,2024-08-20
PROD04662,Aperiam Shirt,Apparel,40554.19,32153.65,20.71,22,25.68,West,Non-Festive,High Income,7.54,2025-01-02
PROD04663,Doloribus Shoes,Grocery,20761.17,14488.1,30.22,25,12.32,Delhi,Non-Festive,Mid Income,13.48,2024-10-15
PROD04664,Debitis Rice,Electronics,18845.85,13359.95,29.11,16,26.66,West,Non-Festive,Mid Income,10.14,2024-09-11
PROD04665,Labore Phone,Apparel,2028.57,1922.8,5.21,22,6.07,South,Festive,Low Income,10.54,2024-05-27
PROD04666,Magnam Oil,Grocery,32887.93,31241.18,5.01,13,29.82,South,Non-Festive,Mid Income,2.16,2024-12-09
PROD04667,Cum Shirt,Electronics,11208.94,8005.83,28.58,23,7.76,North,Non-Festive,Low Income,9.63,2024-10-06
PROD04668,Pariatur Oil,Grocery,34207.55,28820.19,15.75,22,27.88,South,Non-Festive,High Income,9.48,2024-07-19
PROD04669,Repellendus TV,Grocery,38032.45,35913.83,5.57,21,26.31,Delhi,Non-Festive,Mid Income,11.49,2025-02-07
PROD04670,Magnam Laptop,Electronics,44001.82,37181.48,15.5,19,12.33,Karnataka,Non-Festive,Low Income,10.01,2024-06-22
PROD04671,Laborum Shirt,Electronics,27457.68,24840.28,9.53,22,16.56,Central,Non-Festive,High Income,10.58,2024-05-18
PROD04672,Eligendi Shirt,Grocery,41515.88,40692.59,1.98,17,10.36,Delhi,Non-Festive,High Income,12.1,2025-04-20
PROD04673,Laudantium Mixer,Electronics,36186.95,29314.42,18.99,21,17.03,Maharashtra,Non-Festive,High Income,11.33,2025-01-29
PROD04674,Sequi Shoes,Electronics,17713.76,11684.5,34.04,16,9.52,Tamil Nadu,Non-Festive,High Income,10.28,2024-12-18
PROD04675,Ipsum Laptop,Grocery,5410.8,5104.43,5.66,22,12.32,West,Non-Festive,Mid Income,6.27,2024-08-15
PROD04676,Temporibus Laptop,Apparel,12184.28,8619.55,29.26,15,5.98,South,Festive,High Income,1.84,2024-11-13
PROD04677,Inventore Laptop,Grocery,42244.43,39041.28,7.58,24,18.8,West,Festive,Mid Income,4.77,2024-06-25
PROD04678,Libero TV,Apparel,26767.65,25852.44,3.42,20,23.09,Tamil Nadu,Non-Festive,Low Income,10.5,2024-05-30
PROD04679,Facere Mixer,Grocery,33311.57,31775.5,4.61,23,10.06,North,Festive,Low Income,14.77,2024-09-02
PROD04680,Aperiam Phone,Electronics,40323.1,36093.07,10.49,26,20.3,North,Non-Festive,Mid Income,3.09,2024-12-28
PROD04681,Deserunt Rice,Apparel,33385.44,25613.14,23.28,17,6.2,South,Non-Festive,Mid Income,2.29,2024-05-21
PROD04682,Iusto Snack,Grocery,42817.12,33301.04,22.22,18,7.09,Tamil Nadu,Non-Festive,Mid Income,7.3,2024-10-30
PROD04683,Eaque Mixer,Grocery,4409.34,3358.92,23.82,18,18.61,Central,Festive,Low Income,12.05,2024-07-08
PROD04684,Nihil Snack,Electronics,45191.98,36698.6,18.79,20,6.48,West Bengal,Festive,Mid Income,0.95,2024-05-16
PROD04685,Quas Jeans,Electronics,40649.83,22760.25,44.01,11,16.43,West,Non-Festive,Mid Income,12.87,2024-09-01
